"COMID","ClusterID"
"23074069",2
"23074333",2
"23074071",2
"23074073",2
"23074075",2
"23074077",2
"23074079",2
"23074081",2
"23074083",2
"23074085",2
"947020262",2
"23074305",2
"23074335",2
"23073797",2
"23075165",2
"23074347",2
"23074219",2
"23074221",2
"23074223",2
"23074225",2
"23074227",2
"23074229",2
"23073799",2
"23074231",2
"23074233",2
"23074235",2
"23074237",2
"23074317",2
"23074243",2
"23074245",2
"23074247",2
"23080542",2
"23074249",2
"23074251",2
"23074255",2
"23080544",2
"23074257",2
"23074261",2
"23074265",2
"23074267",2
"23074269",2
"23074271",2
"23074273",2
"23074319",2
"23074275",2
"23074277",2
"23074279",2
"23074281",2
"23074283",2
"23074285",2
"23074287",2
"23074321",2
"23074301",2
"23074303",2
"23074309",2
"23074311",2
"23074313",2
"23074315",2
"23073813",2
"23074323",2
"23074325",2
"23074327",2
"23074329",2
"23074331",2
"23074337",2
"23074339",2
"23074341",2
"23074345",2
"23074349",2
"23074351",2
"23074353",2
"23074355",2
"23074357",2
"23074361",2
"23074363",2
"23074369",2
"23074367",2
"23074395",2
"23074375",2
"23074377",2
"23074379",2
"23074381",2
"23074529",2
"23074385",2
"23074387",2
"23074389",2
"23074393",2
"23074397",2
"23074399",2
"23074401",2
"23074403",2
"23074405",2
"23074409",2
"23074411",2
"23074413",2
"23074415",2
"23074419",2
"23074421",2
"23074451",2
"23074423",2
"23074427",2
"23074429",2
"23080546",2
"23074433",2
"23074435",2
"23074437",2
"23074439",2
"23074441",2
"23074445",2
"23074447",2
"23074449",2
"23074455",2
"23074457",2
"23074459",2
"23074461",2
"23074463",2
"23074465",2
"23074467",2
"23074469",2
"23074473",2
"23074515",2
"23074475",2
"23074477",2
"23074479",2
"23074481",2
"23073827",2
"23074483",2
"23074485",2
"23074487",2
"23074489",2
"23074491",2
"23074497",2
"23073761",2
"23074499",2
"23074501",2
"23074503",2
"23074505",2
"23074507",2
"23074509",2
"23074511",2
"23074513",2
"23074517",2
"23074521",2
"23074523",2
"23074527",2
"23074651",2
"23074531",2
"23074533",2
"23074535",2
"23074537",2
"23074653",2
"23074539",2
"23074541",2
"23074569",2
"23074571",2
"23074573",2
"23074577",2
"23074639",2
"23074615",2
"23074617",2
"23074619",2
"23080548",2
"23074629",2
"23074635",2
"23074637",2
"23074643",2
"23074649",2
"23074655",2
"23080550",2
"23074665",2
"23074667",2
"23074701",2
"23074703",2
"23074713",2
"23074715",2
"23074717",2
"23074721",2
"23074725",2
"23074727",2
"23074729",2
"23074737",2
"23074741",2
"23075291",2
"23074757",2
"23074763",2
"23074777",2
"23074785",2
"23074787",2
"23075293",2
"23074789",2
"23074791",2
"23074805",2
"23074807",2
"23074823",2
"23074825",2
"23074829",2
"23074835",2
"23074837",2
"23074845",2
"23074847",2
"23074849",2
"23074851",2
"23074857",2
"23074865",2
"23074867",2
"23074875",2
"23074881",2
"23074889",2
"23074883",2
"23075879",2
"23074895",2
"23074899",2
"23074905",2
"23074907",2
"23074919",2
"23074921",2
"23074923",2
"23074925",2
"23074927",2
"23074929",2
"23074933",2
"23074935",2
"23074937",2
"23074943",2
"23074945",2
"23074949",2
"23074959",2
"23074961",2
"23210422",2
"23074965",2
"23074969",2
"23074971",2
"23074973",2
"23074975",2
"23074983",2
"23074987",2
"23074991",2
"23074993",2
"23073763",2
"23074995",2
"23074997",2
"23074999",2
"23075005",2
"23075007",2
"23075009",2
"23073777",2
"23075011",2
"23075015",2
"23075017",2
"23075019",2
"23075021",2
"23075023",2
"23075033",2
"23075025",2
"23075029",2
"23075031",2
"23075037",2
"23075039",2
"23075051",2
"23075115",2
"23075041",2
"23075043",2
"23075045",2
"23075047",2
"23075049",2
"23075053",2
"23075055",2
"23075057",2
"23075059",2
"23075061",2
"23075065",2
"23075067",2
"23075069",2
"23075071",2
"23075073",2
"23075075",2
"23075077",2
"23075079",2
"23075081",2
"23075083",2
"23075085",2
"23075087",2
"23075089",2
"23075091",2
"23075093",2
"23075097",2
"23075099",2
"23075103",2
"23075105",2
"23075109",2
"23075111",2
"23075117",2
"23075119",2
"23075121",2
"23075123",2
"23073829",2
"23075125",2
"23075127",2
"23075129",2
"23075131",2
"23075133",2
"23075135",2
"23075137",2
"23075139",2
"23075141",2
"23075145",2
"23075147",2
"23075149",2
"23075151",2
"23075153",2
"23075155",2
"23075157",2
"23075159",2
"23075161",2
"23075163",2
"23075167",2
"23075169",2
"23075171",2
"23075173",2
"23075253",2
"23075175",2
"23075177",2
"23075179",2
"23075181",2
"23210424",4
"23075183",2
"23080552",2
"23075185",2
"23075187",2
"23075189",2
"23075295",2
"23075191",2
"23075193",2
"23075195",2
"23080554",2
"23075197",2
"23075199",2
"23075201",2
"23075203",2
"23075205",2
"23075207",2
"23075209",2
"23075211",2
"23075213",2
"23075215",2
"23075217",2
"23075273",2
"23075219",2
"23075221",2
"23075223",2
"23075225",2
"23075227",2
"23075229",2
"23075231",2
"23075233",2
"23073831",2
"23075235",2
"23075237",2
"23075239",2
"23075241",2
"23075243",2
"23075245",2
"23075247",2
"23075249",2
"23075251",2
"23073833",2
"23075255",2
"23075257",2
"23075259",2
"23075261",2
"23075337",2
"23075263",2
"23075265",2
"23075267",2
"23075271",2
"23075269",2
"23075275",2
"23075277",2
"23075279",2
"23075281",2
"23075443",1
"23075301",2
"23075305",2
"23075307",2
"23075309",2
"23075313",2
"23075311",2
"23075315",2
"23075317",2
"23075319",2
"23075321",2
"23075323",2
"23075325",2
"23075327",2
"23075329",2
"23075453",2
"23075331",2
"23075333",2
"23075335",2
"23075359",2
"23075339",2
"23075341",2
"23075343",2
"23075345",2
"23075347",2
"23075349",2
"23075351",2
"23075353",2
"23075355",2
"23075357",2
"23075361",2
"23075363",2
"23075365",2
"23075367",2
"23075369",2
"23075371",2
"23075373",2
"23075375",2
"23075377",2
"23075379",2
"23075381",2
"23075383",2
"23075385",2
"23075387",2
"23075389",2
"23075911",2
"23075391",2
"23075393",2
"23075395",2
"23075397",2
"23075399",2
"23075401",2
"23075403",2
"23075405",2
"23075473",2
"23075407",2
"23075409",2
"23075411",2
"23075413",2
"23075415",2
"23075417",2
"23075419",2
"23075421",2
"23075423",2
"23075425",2
"23075427",2
"23080556",2
"23075429",2
"23075431",2
"23075433",2
"23075435",2
"23075437",2
"23075439",2
"23075441",2
"23075445",2
"23075447",2
"23075449",2
"23075451",2
"23075455",2
"23075459",2
"23075461",2
"23075463",2
"23075465",2
"23075467",2
"23075469",2
"23075471",2
"23075475",2
"23075477",2
"23075479",2
"23075489",2
"23075481",2
"23075483",2
"23075485",2
"23075487",2
"23075491",2
"23075493",2
"23075495",2
"23075497",2
"23075499",2
"23080558",2
"23075501",2
"23075503",2
"23075505",2
"23075507",2
"23075509",2
"23075511",2
"23075513",2
"23075515",2
"947020077",2
"947020078",2
"23075517",2
"23075519",1
"23075521",2
"23075523",2
"23075525",1
"23075527",2
"23075625",2
"23080560",2
"23075529",2
"23075531",1
"23075533",2
"23075535",2
"23210426",1
"23075543",2
"23075549",2
"23075553",2
"23075565",2
"23075567",2
"23075569",2
"23075571",4
"23075573",2
"23075575",2
"23075655",2
"23075577",2
"23075579",2
"23075581",2
"23075583",2
"23074719",2
"23075589",2
"23075593",2
"23075595",2
"23075597",4
"23073779",2
"23075599",2
"947020074",2
"23075601",2
"23075603",2
"23075605",2
"23075611",2
"23075613",2
"23074731",2
"23075619",2
"23075621",2
"23075623",2
"23075809",2
"23075627",2
"23075629",2
"23075631",2
"23075633",2
"23075635",2
"947020248",2
"947020249",2
"23075657",2
"23075639",2
"23075641",2
"23075643",2
"23075659",2
"23075645",2
"23075647",2
"23075651",2
"23075653",2
"23075661",2
"23075663",2
"23075665",2
"23075667",2
"23075669",2
"23075673",2
"23075677",2
"947020250",2
"947020251",2
"23075817",2
"23074035",2
"947020252",2
"947020253",2
"23075883",2
"23074037",2
"23073741",2
"23073743",2
"23073745",2
"23073747",2
"23073749",2
"23073751",2
"23073765",2
"23073767",2
"23073769",2
"23073771",2
"23073773",2
"23073775",2
"23073783",2
"23073785",2
"23073787",2
"23073789",2
"23073791",2
"23073793",2
"23073801",2
"23073803",2
"23073805",2
"23073807",2
"23073809",2
"23073811",2
"23073887",2
"23073889",2
"23073911",2
"23073961",2
"23074241",2
"23074253",2
"23074259",2
"23074263",2
"23074299",2
"23074307",2
"23074343",2
"23074365",2
"23074383",2
"23074391",2
"23074407",2
"23074417",2
"23074425",2
"23074431",2
"23074443",2
"23074453",2
"23074471",2
"23074495",2
"23075679",2
"23075681",2
"23075683",2
"23075685",2
"23075687",2
"23075689",2
"23075691",2
"23075693",2
"23075695",2
"23075697",2
"23075699",2
"23075701",2
"23075703",2
"23075705",2
"23075707",2
"23075709",2
"23075711",2
"23075713",2
"23075715",2
"23075717",2
"23075719",2
"23075721",2
"23075723",2
"23075725",2
"23075727",2
"23075729",2
"23075731",2
"23075733",2
"23075735",2
"23075737",2
"23075739",2
"23075741",2
"23075743",2
"23075745",2
"23075747",2
"23075749",2
"23075751",2
"23075753",2
"23075755",2
"23075757",2
"23075759",2
"23075761",2
"23075763",2
"23075765",2
"23075767",2
"23075769",2
"23075771",2
"23075773",2
"23075775",2
"23075777",2
"23075779",1
"23075781",2
"23075783",2
"23075785",2
"23075787",2
"23075789",2
"23075791",2
"23075793",2
"23075795",2
"23075797",2
"23075799",2
"23075823",2
"23075893",2
"24962255",2
"23074371",2
"23074373",2
"23075803",2
"947020076",2
"947020075",2
"947020079",2
"947020247",2
"947020180",2
"23210588",2
"23208132",2
"23208134",2
"24398232",1
"23207718",1
"23207720",1
"23207722",1
"23207724",1
"23207726",1
"23207728",1
"23207730",1
"23207732",1
"23207734",1
"23207736",1
"23207738",1
"23207740",1
"23207742",1
"23207744",1
"23207746",1
"23207748",1
"23207750",1
"23207752",1
"23207772",2
"23207774",2
"23207776",2
"23207778",2
"23207780",2
"23207784",1
"23207806",3
"23207786",1
"23207788",1
"23207790",1
"23207792",1
"23207804",3
"23208136",2
"23207794",1
"23207796",3
"23207798",3
"23207800",1
"23207802",3
"23207808",3
"23207810",3
"23207812",3
"23207814",3
"23207816",3
"947020273",2
"23207818",3
"23207820",3
"23207822",3
"23207824",3
"947020274",2
"23207826",3
"23207828",3
"23207830",3
"23207862",2
"23207832",1
"23207834",1
"23207836",1
"23207838",1
"23207840",1
"23207842",1
"23207844",1
"23207846",1
"23207848",1
"23207850",3
"23207852",2
"23207854",2
"23207856",2
"23207858",2
"23207864",2
"23207866",2
"23207868",2
"23207870",2
"23207872",2
"23207874",2
"23207876",2
"23207878",2
"23207880",2
"23207882",2
"23207884",2
"23207886",2
"23207888",2
"23207890",2
"23207892",2
"23207894",2
"23207898",1
"23207900",1
"23207902",1
"23207904",1
"23207906",1
"23207908",1
"23207910",1
"23207912",2
"23207914",2
"23207916",2
"23207918",2
"23207920",2
"23207922",2
"23207924",2
"23207926",2
"23207928",2
"23207930",2
"23207932",2
"23207934",2
"23207936",2
"23207938",2
"947020275",2
"947020276",2
"23207942",2
"23207944",2
"23207946",2
"23207948",2
"23207950",2
"23207952",2
"23207954",2
"23207956",2
"23207958",2
"23207960",2
"23207962",2
"23207964",2
"23207966",2
"23207972",2
"23207970",2
"23207976",2
"23207974",2
"23207980",2
"23207978",2
"23207982",2
"23207984",2
"23207986",2
"23207988",2
"23207990",2
"23207992",2
"23207994",2
"23207996",2
"23207998",2
"23208000",2
"23208002",2
"23208004",2
"23208006",2
"23208008",2
"23208010",2
"23208012",2
"23208014",2
"23208016",2
"23208018",2
"23208020",2
"23208022",2
"23208024",2
"23208026",2
"23208028",2
"23208030",2
"23208032",2
"23208034",2
"23208036",2
"23208038",2
"23208040",2
"23208042",2
"23208044",2
"23208046",2
"23208048",2
"23208050",2
"23208052",2
"23208054",2
"23208056",2
"23208058",2
"23208060",2
"23208064",2
"23208066",2
"23208068",2
"23208070",2
"23208072",2
"23208074",2
"23208076",2
"23208078",2
"23208080",2
"23208082",2
"23208084",2
"23208086",2
"23208088",2
"23208090",2
"23208092",2
"23208094",2
"23208096",2
"23208098",2
"23208100",2
"23208102",2
"23208104",2
"23208106",2
"23208108",2
"23208110",2
"23208112",2
"23208114",2
"23208116",2
"23208118",2
"23208120",2
"23208122",2
"23208124",2
"23208126",2
"23208128",2
"23208130",2
"23208138",2
"23208140",2
"23208142",2
"23208144",2
"23208146",2
"23208148",2
"23208254",2
"23208150",2
"23208152",2
"23208154",2
"23208156",2
"23208158",2
"23208160",2
"23208162",2
"23208164",2
"23208166",2
"23208168",2
"23208668",2
"23208170",2
"23208172",2
"23208174",2
"23208176",2
"23208178",2
"23208180",2
"23208182",2
"23208184",2
"23208186",2
"23208188",2
"23208190",2
"23208192",2
"23208194",2
"23208196",2
"23208198",2
"23208670",2
"23208200",2
"23208202",2
"23208204",2
"23208672",2
"23208206",2
"23208208",2
"23208210",2
"23208212",2
"23208214",2
"23208216",2
"23208218",2
"23208220",2
"23208222",2
"23208224",2
"23208226",2
"23208228",2
"23208230",2
"23208232",2
"23208234",2
"23208236",2
"23208238",2
"23208240",2
"23208242",2
"23208252",2
"23208244",2
"23208246",2
"23208248",2
"23208250",2
"23208256",2
"23208258",2
"23208260",2
"23208288",2
"23208262",2
"23208264",2
"23208266",2
"23208268",2
"23208278",2
"23208280",2
"23208282",2
"23208284",2
"23208290",2
"23208292",2
"23208294",2
"23208296",2
"23208298",2
"23208300",2
"23208302",2
"23208304",2
"23208306",2
"23208310",2
"23208308",2
"23208312",2
"23208314",2
"23208316",2
"23208318",2
"23208320",2
"23208322",2
"23208324",2
"23208326",2
"23208328",2
"23208330",2
"23208332",2
"23208342",3
"23208338",3
"23208336",3
"23208340",3
"23208344",3
"23208346",3
"23208356",3
"23208358",3
"23208360",3
"23208362",3
"23208364",3
"23208366",3
"23208546",2
"23208832",2
"23208542",2
"23208544",2
"23208548",2
"23208550",2
"23208552",2
"23208554",2
"23209076",1
"23208566",2
"23208564",2
"23208576",2
"23208578",2
"23208580",3
"23210430",1
"23208660",2
"23208618",2
"23208620",2
"23208622",2
"23208624",2
"23209008",2
"23208626",2
"23208664",2
"23208632",2
"23208634",2
"23208636",2
"23208666",2
"23208638",2
"23208640",2
"23208642",2
"23208644",2
"23208646",2
"23208662",2
"23208654",2
"23208656",2
"23208658",2
"23208674",2
"23208676",2
"23208678",2
"23208680",2
"23096980",1
"23208682",2
"23208684",2
"23208686",2
"23208688",2
"23208690",2
"23208692",2
"23208694",2
"23208696",2
"23209228",1
"23208698",2
"23208700",2
"23208702",2
"23208704",2
"23208706",2
"23208708",2
"23208710",2
"23209770",2
"23208712",2
"23208714",2
"23208716",2
"23208718",2
"23208720",2
"23208722",2
"23208724",2
"23208726",2
"23208728",2
"23208730",2
"23208744",2
"23208778",2
"23081542",2
"23208732",2
"23208734",2
"23208736",2
"23208738",2
"23208754",2
"23208740",2
"23208742",2
"23208746",2
"23208748",2
"23208750",2
"23208752",2
"23208756",2
"23208758",2
"23208760",2
"23208788",2
"23208762",2
"23208764",2
"23208766",2
"23208768",2
"23208790",2
"23208770",2
"23208772",2
"23208774",2
"23208776",2
"23208802",2
"23208780",2
"23208782",2
"23208784",2
"23208786",2
"23208792",2
"23208794",2
"23208796",2
"23208798",2
"23208800",2
"23208804",2
"23208808",2
"23208810",2
"23208812",2
"23208814",2
"23208816",2
"23208818",2
"23208820",2
"23208822",2
"23208824",2
"23208826",2
"23208828",2
"23208830",2
"23208840",2
"23208834",2
"23208836",2
"23208838",2
"23208842",2
"23208844",2
"23208846",2
"23208854",2
"23208900",2
"23208848",2
"23208850",2
"23208852",2
"23208856",2
"23208926",2
"23208858",2
"23208860",2
"23208862",2
"23208864",2
"23208866",2
"23208868",2
"23208870",2
"23208872",2
"23208878",2
"23208874",2
"23208876",2
"23208880",2
"23208882",2
"23208884",2
"23208886",2
"23208888",2
"23208930",2
"23208890",2
"23208892",2
"23208894",2
"23208896",2
"23208902",2
"23208904",2
"23208906",2
"23208908",2
"23208910",2
"23208912",2
"23208914",2
"23208916",2
"23209032",2
"23208918",2
"23208920",2
"23208924",2
"23208922",2
"23208928",2
"23208932",2
"23208934",2
"23208938",2
"23208940",2
"23208950",2
"23208942",2
"23208944",2
"23208946",2
"23208948",2
"23210432",1
"23208954",2
"23208956",2
"23208958",2
"23208970",2
"947020172",2
"23208960",2
"23208962",2
"23208964",2
"23208966",2
"23208968",2
"23208972",2
"23208974",2
"23208976",2
"23208978",2
"23208980",2
"23208982",2
"23208984",2
"23208986",2
"23208990",2
"23208992",2
"23208994",2
"23208996",2
"23208998",2
"23209000",2
"23209002",2
"23209004",2
"23209006",2
"947020186",2
"947020187",2
"23209010",2
"23209020",2
"23209012",2
"23209014",2
"23209016",2
"23209018",2
"23209024",2
"23209030",2
"23209026",2
"23209028",2
"23209034",2
"23209036",2
"23209038",2
"23209050",2
"23209044",2
"23209046",1
"23209048",2
"23209052",2
"23209054",2
"23209056",2
"23209058",2
"23209060",2
"23209062",2
"23209064",2
"23209066",2
"23209068",2
"23209070",2
"23209120",1
"23209072",1
"23209104",1
"23209098",1
"23209074",2
"23209080",1
"23209082",1
"23209084",1
"23209094",1
"23209086",2
"23209088",2
"23209090",2
"23209092",2
"23209134",2
"23209096",2
"23209100",2
"23209102",2
"23209106",2
"23209108",2
"23209110",2
"23209112",2
"23209114",2
"23210438",1
"23209116",2
"23209118",1
"23209122",1
"23209124",2
"23209162",2
"23209126",2
"23209128",2
"23209130",2
"23209132",2
"23210414",2
"23209136",2
"23209138",2
"23209140",2
"23209142",1
"23209180",1
"23209144",2
"23210444",2
"23209146",2
"23209148",2
"947020277",2
"947020278",2
"23209152",2
"23209154",2
"23209156",2
"23209158",1
"23209160",2
"23210418",2
"23209164",2
"23210436",2
"23209166",1
"23209168",1
"23209170",1
"23209172",2
"23209174",2
"23209176",1
"23209178",1
"23210442",1
"23209190",1
"23209182",2
"23209184",2
"23210434",1
"23209188",1
"23209192",2
"23210448",1
"23209194",1
"23209196",2
"23210428",1
"23209198",2
"23209200",2
"23209202",4
"23209240",2
"23209204",2
"23209206",2
"23209208",1
"23209210",1
"23209212",1
"23209214",2
"23209216",2
"23209236",2
"23209220",2
"23209222",2
"23209224",2
"23209226",2
"23209230",1
"23209232",2
"23209234",2
"23209242",2
"23209244",2
"23209246",1
"23210446",2
"23081544",2
"23209386",1
"23209248",1
"23209250",1
"23209252",2
"23209254",2
"23209256",2
"23209258",2
"23209260",2
"23209262",1
"23209388",1
"23209264",2
"23209266",1
"23209270",2
"23209268",2
"23209272",2
"23209308",2
"23209274",2
"23209276",2
"23209334",1
"23209278",2
"23209280",2
"23209282",4
"23210410",4
"23209284",2
"23209286",2
"23209288",2
"23209336",2
"23209290",1
"23209292",1
"23209294",2
"23209300",1
"23209296",4
"23210404",4
"23209298",2
"23209316",2
"23209302",1
"23209306",2
"23209310",1
"23209312",1
"23209318",2
"23209320",1
"23209322",1
"23209338",2
"23209324",1
"23209326",1
"23209330",2
"23209332",1
"23209340",2
"23209342",1
"23209382",2
"23209344",2
"23209372",2
"23209346",2
"23209348",2
"23209352",1
"23209354",1
"23209356",1
"23209358",1
"23209360",1
"23209362",1
"23210398",1
"23209364",1
"23209366",2
"23209368",2
"23209370",2
"23209374",2
"23209376",2
"23209380",2
"23209384",1
"23209390",1
"23209394",1
"23209396",1
"23209402",2
"23209398",2
"23209400",2
"23209404",2
"23209406",2
"23209408",2
"23209410",2
"23209412",2
"23209414",1
"23209416",1
"23209418",2
"23209426",2
"23209420",2
"23209422",1
"23209424",2
"23209436",2
"23209428",1
"23209430",3
"23209432",2
"23209438",2
"23209440",1
"23209442",2
"23209444",1
"23209446",2
"23209458",2
"23209448",2
"23209450",2
"23209452",1
"23209454",2
"23209456",2
"23209546",2
"23209460",2
"23209462",2
"23209464",2
"23210552",2
"23209468",2
"23209466",2
"23209476",2
"23209470",2
"23209472",2
"23209474",1
"23209478",2
"23209480",1
"23209482",2
"23209484",2
"23209486",1
"23209488",2
"23209490",2
"23209494",2
"23209496",2
"23210394",1
"23209498",2
"23209500",2
"23209504",2
"23209506",2
"23209508",2
"23209510",1
"23209512",2
"23210392",1
"23209514",2
"23209516",2
"23209522",1
"23209524",1
"23209526",1
"23209528",2
"23210390",1
"23209530",2
"23209532",2
